temp,humidity,precip,snow,snowdepth,windspeed,winddir,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,solar_production
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.0611818181818182
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.089261818181818
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.176229090909091
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.2680181818181815
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.3616072727272728
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.4510836363636364
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.5377890909090912
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.4357345454545458
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.684669090909091
14.055555555555555,78.31,0.0,0.0,0.0,4.0,10.0,24.9,0.0,0.0,0.0,0.0,0,1.87092
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,1.8323672727272728
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,1.907072727272727
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,1.9689054545454543
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.025829090909091
14.27777777777778,75.46,0.0,0.0,0.0,3.9,334.0,0.0,0.0,0.0,0.0,0.0,0,2.078192727272728
