index,Date,temp,humidity,precip,snow,snowdepth,windspeed,winddir,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,solar_production
10867,2022-03-09 19:35:00,22.88888888888889,59.26,0.02,0.0,0.0,6.6,250.0,6.2,36.8,120.0,0.4,1.0,"Rain, Partially cloudy",0.03195272727272877
10868,2022-03-09 19:40:00,22.88888888888889,59.26,0.02,0.0,0.0,6.6,250.0,6.2,36.8,120.0,0.4,1.0,"Rain, Partially cloudy",0.017236363636362217
10869,2022-03-09 19:45:00,22.88888888888889,59.26,0.02,0.0,0.0,6.6,250.0,6.2,36.8,120.0,0.4,1.0,"Rain, Partially cloudy",0.006447272727272817
10870,2022-03-09 19:50:00,22.88888888888889,59.26,0.02,0.0,0.0,6.6,250.0,6.2,36.8,120.0,0.4,1.0,"Rain, Partially cloudy",0.0003927272727259699
10871,2022-03-09 19:55:00,22.88888888888889,59.26,0.02,0.0,0.0,6.6,250.0,6.2,36.8,120.0,0.4,1.0,"Rain, Partially cloudy",0.0004363636363626194
10872,2022-03-09 20:00:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.0004363636363626194
10873,2022-03-09 20:05:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.00022909090909192543
10874,2022-03-09 20:10:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.00022909090909192543
10875,2022-03-09 20:15:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.00022909090909192543
10876,2022-03-09 20:20:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.0001527272727292422
10877,2022-03-09 20:25:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.00013090909090994853
10878,2022-03-09 20:30:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,0.00013090909090994853
10879,2022-03-09 20:35:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,6.545454545594318e-05
10880,2022-03-09 20:40:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,6.545454545594318e-05
10881,2022-03-09 20:45:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,6.545454545594318e-05
10882,2022-03-09 20:50:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,2.1818181819293677e-05
10883,2022-03-09 20:55:00,22.88888888888889,57.27,0.0,0.0,0.0,8.3,240.0,6.2,54.8,114.0,0.4,1.0,Partially cloudy,2.1818181819293677e-05
10884,2022-03-09 21:00:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,1.0909090908677916e-05
10885,2022-03-09 21:05:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10886,2022-03-09 21:10:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10887,2022-03-09 21:15:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10888,2022-03-09 21:20:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10889,2022-03-09 21:25:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10890,2022-03-09 21:30:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10891,2022-03-09 21:35:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10892,2022-03-09 21:40:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10893,2022-03-09 21:45:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10894,2022-03-09 21:50:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10895,2022-03-09 21:55:00,22.38888888888889,61.18,0.0,0.0,0.0,9.4,292.0,6.2,88.0,37.0,0.1,0.0,Partially cloudy,0.0
10896,2022-03-09 22:00:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10897,2022-03-09 22:05:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10898,2022-03-09 22:10:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10899,2022-03-09 22:15:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10900,2022-03-09 22:20:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10901,2022-03-09 22:25:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10902,2022-03-09 22:30:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10903,2022-03-09 22:35:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10904,2022-03-09 22:40:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10905,2022-03-09 22:45:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10906,2022-03-09 22:50:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10907,2022-03-09 22:55:00,20.88888888888889,69.03,0.0,0.0,0.0,5.6,307.0,6.2,50.0,13.0,0.0,0.0,Partially cloudy,0.0
10908,2022-03-09 23:00:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10909,2022-03-09 23:05:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10910,2022-03-09 23:10:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10911,2022-03-09 23:15:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10912,2022-03-09 23:20:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10913,2022-03-09 23:25:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10914,2022-03-09 23:30:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10915,2022-03-09 23:35:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10916,2022-03-09 23:40:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10917,2022-03-09 23:45:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10918,2022-03-09 23:50:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10919,2022-03-09 23:55:00,20.38888888888889,71.3,0.0,0.0,0.0,5.4,313.0,6.2,46.3,,,,Partially cloudy,0.0
10920,2022-03-10 00:00:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10921,2022-03-10 00:05:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10922,2022-03-10 00:10:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10923,2022-03-10 00:15:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10924,2022-03-10 00:20:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10925,2022-03-10 00:25:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10926,2022-03-10 00:30:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10927,2022-03-10 00:35:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10928,2022-03-10 00:40:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10929,2022-03-10 00:45:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10930,2022-03-10 00:50:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10931,2022-03-10 00:55:00,19.38888888888889,73.58,0.02,0.0,0.0,2.8,312.0,6.2,25.0,,,,"Rain, Partially cloudy",0.0
10932,2022-03-10 01:00:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10933,2022-03-10 01:05:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10934,2022-03-10 01:10:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10935,2022-03-10 01:15:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10936,2022-03-10 01:20:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10937,2022-03-10 01:25:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10938,2022-03-10 01:30:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10939,2022-03-10 01:35:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10940,2022-03-10 01:40:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10941,2022-03-10 01:45:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10942,2022-03-10 01:50:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10943,2022-03-10 01:55:00,18.38888888888889,78.32,0.0,0.0,0.0,1.1,218.6,6.2,25.0,,,,Partially cloudy,0.0
10944,2022-04-09 02:00:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10945,2022-04-09 02:05:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10946,2022-04-09 02:10:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10947,2022-04-09 02:15:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10948,2022-04-09 02:20:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10949,2022-04-09 02:25:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10950,2022-04-09 02:30:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10951,2022-04-09 02:35:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10952,2022-04-09 02:40:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10953,2022-04-09 02:45:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10954,2022-04-09 02:50:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10955,2022-04-09 02:55:00,18.944444444444443,68.17,0.0,0.0,0.0,2.2,70.0,6.2,52.7,,,,Partially cloudy,0.0
10956,2022-04-09 03:00:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10957,2022-04-09 03:05:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10958,2022-04-09 03:10:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10959,2022-04-09 03:15:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10960,2022-04-09 03:20:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10961,2022-04-09 03:25:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10962,2022-04-09 03:30:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10963,2022-04-09 03:35:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10964,2022-04-09 03:40:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10965,2022-04-09 03:45:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10966,2022-04-09 03:50:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10967,2022-04-09 03:55:00,16.88888888888889,83.07,0.0,0.0,0.0,1.7,190.0,5.2,48.3,,,,Partially cloudy,0.0
10968,2022-04-09 04:00:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10969,2022-04-09 04:05:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10970,2022-04-09 04:10:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10971,2022-04-09 04:15:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10972,2022-04-09 04:20:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10973,2022-04-09 04:25:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10974,2022-04-09 04:30:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10975,2022-04-09 04:35:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10976,2022-04-09 04:40:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10977,2022-04-09 04:45:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10978,2022-04-09 04:50:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10979,2022-04-09 04:55:00,16.38888888888889,80.48,0.0,0.0,0.0,2.3,200.0,5.2,48.5,,,,Partially cloudy,0.0
10980,2022-04-09 05:00:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10981,2022-04-09 05:05:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10982,2022-04-09 05:10:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10983,2022-04-09 05:15:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10984,2022-04-09 05:20:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10985,2022-04-09 05:25:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10986,2022-04-09 05:30:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10987,2022-04-09 05:35:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10988,2022-04-09 05:40:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10989,2022-04-09 05:45:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10990,2022-04-09 05:50:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10991,2022-04-09 05:55:00,16.38888888888889,83.0,0.0,0.0,0.0,4.7,210.0,5.2,88.0,,,,Partially cloudy,0.0
10992,2022-04-09 06:00:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10993,2022-04-09 06:05:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10994,2022-04-09 06:10:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10995,2022-04-09 06:15:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10996,2022-04-09 06:20:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10997,2022-04-09 06:25:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10998,2022-04-09 06:30:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
10999,2022-04-09 06:35:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
11000,2022-04-09 06:40:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0
11001,2022-04-09 06:45:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,4.363636363636364e-05
11002,2022-04-09 06:50:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,4.363636363636364e-05
11003,2022-04-09 06:55:00,16.38888888888889,83.0,0.0,0.0,0.0,2.2,208.7,5.6,88.0,,,,Partially cloudy,0.0002618181818181818
11004,2022-04-09 07:00:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.0003163636363636364
11005,2022-04-09 07:05:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.0005890909090909091
11006,2022-04-09 07:10:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.0005890909090909091
11007,2022-04-09 07:15:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.0005890909090909091
11008,2022-04-09 07:20:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.005312727272727274
11009,2022-04-09 07:25:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.011378181818181819
11010,2022-04-09 07:30:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.0186
11011,2022-04-09 07:35:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.042098181818181826
11012,2022-04-09 07:40:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.052985454545454544
11013,2022-04-09 07:45:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.06377454545454546
11014,2022-04-09 07:50:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.07514181818181818
11015,2022-04-09 07:55:00,15.888888888888891,88.22,0.0,0.0,0.0,0.9,172.1,5.6,88.0,,,,Partially cloudy,0.0881890909090909
11016,2022-04-09 08:00:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.08791636363636363
11017,2022-04-09 08:05:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.10548
11018,2022-04-09 08:10:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.12594545454545453
11019,2022-04-09 08:15:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.14767636363636363
11020,2022-04-09 08:20:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.17349818181818183
11021,2022-04-09 08:25:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.23174181818181816
11022,2022-04-09 08:30:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.2417890909090909
11023,2022-04-09 08:35:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.2650363636363636
11024,2022-04-09 08:40:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.2880327272727273
11025,2022-04-09 08:45:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.27644727272727276
11026,2022-04-09 08:50:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.30158181818181823
11027,2022-04-09 08:55:00,15.888888888888891,88.22,0.0,0.0,0.0,0.6,11.0,6.2,25.0,,,,Partially cloudy,0.35829818181818185
11028,2022-04-09 09:00:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.4146654545454545
11029,2022-04-09 09:05:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.4621745454545454
11030,2022-04-09 09:10:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.6168436363636364
11031,2022-04-09 09:15:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.6772472727272727
11032,2022-04-09 09:20:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.7049672727272728
11033,2022-04-09 09:25:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.7693309090909091
11034,2022-04-09 09:30:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.8441127272727271
11035,2022-04-09 09:35:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.8103272727272726
11036,2022-04-09 09:40:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,0.9343854545454544
11037,2022-04-09 09:45:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,1.0259890909090907
11038,2022-04-09 09:50:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,1.1031927272727273
11039,2022-04-09 09:55:00,15.388888888888891,85.49,0.0,0.0,0.0,1.6,346.0,6.2,68.0,7.0,0.0,0.0,Partially cloudy,1.2902509090909091
11040,2022-04-09 10:00:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.3527818181818183
11041,2022-04-09 10:05:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.319770909090909
11042,2022-04-09 10:10:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.3902981818181819
11043,2022-04-09 10:15:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.2971127272727272
11044,2022-04-09 10:20:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.3788545454545456
11045,2022-04-09 10:25:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.4578363636363638
11046,2022-04-09 10:30:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.647949090909091
11047,2022-04-09 10:35:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.9229018181818183
11048,2022-04-09 10:40:00,15.888888888888891,82.66,0.0,0.0,0.0,1.6,47.0,5.2,68.0,81.0,0.3,1.0,Partially cloudy,1.9964945454545457
